1,CTC-0054|102|11.6524|-62.8557|-436.44|,-36.3026,28.1867,-2.83988
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-42.5195,9.40696,-4.14219
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-42.5481,-14.3392,-1.27017
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-49.0543,-24.5529,6.42715
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-61.2469,21.0429,-18.2046
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-63.2076,28.318,-13.2101
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-56.228,18.8774,-14.8979
1,CTC-0054|102|11.6524|-62.8557|-436.44|,11.2715,8.21467,0.513837
1,CTC-0054|102|11.6524|-62.8557|-436.44|,11.1935,-3.23777,-0.96166
1,CTC-0054|102|11.6524|-62.8557|-436.44|,17.6577,-3.44041,0.0272401
1,CTC-0054|102|11.6524|-62.8557|-436.44|,28.8112,3.16699,-0.931538
1,CTC-0054|102|11.6524|-62.8557|-436.44|,35.9505,4.65394,-1.6054
1,CTC-0054|102|11.6524|-62.8557|-436.44|,39.4776,6.34312,-3.94073
1,CTC-0054|102|11.6524|-62.8557|-436.44|,43.8686,8.68104,-1.19187
1,CTC-0054|102|11.6524|-62.8557|-436.44|,44.6428,12.5028,-8.74591
1,CTC-0054|102|11.6524|-62.8557|-436.44|,41.9742,-22.9913,12.5826
1,CTC-0054|102|11.6524|-62.8557|-436.44|,46.1865,-6.50647,0.521736
1,CTC-0054|102|11.6524|-62.8557|-436.44|,45.9355,-13.4421,5.37156
1,CTC-0054|102|11.6524|-62.8557|-436.44|,43.5961,-23.4824,10.465
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-8.05952,7.36658,-1.45899
1,CTC-0054|102|11.6524|-62.8557|-436.44|,44.7362,-20.0026,1.45817
1,CTC-0054|102|11.6524|-62.8557|-436.44|,44.0632,24.1584,-2.67289
1,CTC-0054|102|11.6524|-62.8557|-436.44|,48.8882,2.56526,1.14644
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-36.1032,32.6637,4.92367
1,CTC-0054|102|11.6524|-62.8557|-436.44|,5.89965,3.30928,0.368877
1,CTC-0054|102|11.6524|-62.8557|-436.44|,42.139,-25.4397,-21.0859
1,CTC-0054|102|11.6524|-62.8557|-436.44|,36.808,-24.0673,12.978
1,CTC-0054|102|11.6524|-62.8557|-436.44|,44.6344,31.8118,-10.4259
1,CTC-0054|102|11.6524|-62.8557|-436.44|,53.0742,15.2435,-1.45959
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-44.2528,24.2653,1.53223
1,CTC-0054|102|11.6524|-62.8557|-436.44|,8.67041,4.55979,2.03958
1,CTC-0054|102|11.6524|-62.8557|-436.44|,43.3439,-36.9866,-21.3358
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-49.7967,34.856,-32.1525
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-50.5736,30.829,-28.5963
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-36.7011,33.4106,1.72612
1,CTC-0054|102|11.6524|-62.8557|-436.44|,48.442,31.4831,-16.635
1,CTC-0054|102|11.6524|-62.8557|-436.44|,57.4268,24.4367,-3.41522
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-47.4348,17.5676,-5.45829
1,CTC-0054|102|11.6524|-62.8557|-436.44|,43.998,-30.8397,-12.5892
1,CTC-0054|102|11.6524|-62.8557|-436.44|,36.432,-34.086,-28.7706
1,CTC-0054|102|11.6524|-62.8557|-436.44|,36.6412,-24.4986,14.8138
1,CTC-0054|102|11.6524|-62.8557|-436.44|,57.9305,28.3758,-5.42039
1,CTC-0054|102|11.6524|-62.8557|-436.44|,54.5685,26.5054,8.31951
