@relation 'ctc'
@attribute TP_FP real
@attribute FEATURE_1 real
@attribute FEATURE_2 real
@attribute FEATURE_3 real
@data
1,34.5483,-19.4526,17.0947
1,38.9444,-23.2841,18.7078
1,47.2039,21.4974,-20.0371
1,55.859,26.1521,-12.645
1,60.7823,31.1085,-5.02815
1,42.7654,19.007,0.921598
1,43.9192,10.9103,-3.3421
1,45.1833,7.32224,-5.91616
1,46.4576,8.07779,-7.23056
1,47.9044,12.5998,-4.24117
1,48.6308,18.9012,2.20237
1,47.1922,21.8492,6.80806
1,41.9473,16.6571,4.85785
1,32.4775,-9.47704,8.44546
1,23.7565,-23.7149,3.14602
1,38.8599,2.8564,1.64178
1,33.1786,14.6121,-4.89898
1,30.9878,20.2913,-10.3002
1,30.6684,25.2041,-13.7147
1,33.6541,28.178,-11.4964
1,36.0591,30.6999,-6.1638
1,42.4249,9.3644,3.20434
1,43.4969,3.64079,-0.177082
1,44.5631,4.23417,-3.1785
1,45.5516,7.39079,-4.36636
1,46.119,11.5947,-5.52202
1,45.8621,16.7168,-4.88461
1,43.9552,20.6615,-0.852578
1,39.5825,20.1093,3.98827
1,32.1107,11.5172,4.75947
1,-25.6482,13.791,0.151276
1,40.1835,3.9994,0.630261
1,35.7032,6.54086,-1.28373
1,33.9603,10.9276,-6.69474
1,33.4232,13.483,-9.34743
1,34.7768,13.8524,-7.80164
1,37.5582,11.8911,-3.60796
1,40.5719,9.37662,0.19812
1,43.0769,10.1821,1.14223
1,44.9907,10.6482,1.02635
1,45.9327,7.21615,1.69182
1,45.6671,5.33544,0.214203
1,44.8033,8.21473,-3.27438
1,43.8074,11.9719,-4.60418
1,42.5671,15.7205,-4.40012
1,40.4014,18.4532,-3.48389
1,36.6981,18.2477,-1.31656
1,-26.7098,10.9807,-8.11178
1,41.2971,2.61215,-1.01791
1,40.9421,5.42724,-2.41619
1,39.9905,3.89589,-3.43159
1,38.3915,-3.52157,-1.20205
1,37.0052,-6.63714,-1.14064
1,36.7929,-7.97376,-0.280656
1,38.1491,-6.59388,-0.194593
1,40.6482,-3.19337,0.414681
1,43.4613,5.0407,-1.87048
1,46.0886,10.3539,-1.15142
1,48.1385,11.2542,0.263249
1,48.3498,8.89251,1.83713
1,46.2472,7.9861,1.01737
1,42.9184,9.36659,-2.81146
1,39.2479,12.0122,-6.86373
1,34.9963,14.5702,-8.15618
1,29.6085,14.9029,-6.90676
1,-27.1611,-20.3146,-0.591635
1,42.5031,-4.66359,0.258258
1,42.834,-6.41357,2.68152
1,43.3632,6.74745,-5.77258
1,43.6298,9.12126,-4.50365
1,43.2218,5.20196,-5.16576
1,41.8037,-6.69478,-2.33277
1,40.409,-8.12476,-4.91852
1,40.1652,-7.92494,-4.46824
1,41.4592,-6.54379,-2.92954
1,43.7992,-4.49364,1.02271
1,46.1054,7.41487,-3.0822
1,47.6706,12.714,-2.8626
1,48.1967,12.0769,-3.40263
1,46.6564,7.88661,-3.1623
1,43.0461,5.95265,-3.02176
1,38.3925,7.36197,-6.76803
1,33.052,-13.7564,8.66976
1,-38.5442,-27.0141,-20.9782
1,44.9145,-6.67254,-1.71821
1,45.6473,-6.72665,1.06358
1,46.4182,6.82833,-1.3775
1,45.0361,-5.2534,-1.10101
1,43.311,-9.12738,-2.65249
1,42.5904,-8.01055,-3.04215
1,43.5668,-6.40761,-2.08975
1,45.7804,-5.93594,1.64104
1,47.7092,7.85412,-6.42217
1,48.0774,12.8096,-8.23797
1,46.8577,-11.1587,10.3986
1,43.8586,-13.4702,3.96788
1,39.3789,-14.6722,3.34731
1,34.3036,-16.6355,8.44164
1,28.5247,-20.3168,9.96023
1,-25.9668,21.292,6.22875
1,-31.2673,12.1114,3.44506
1,-35.2599,5.77789,-0.0618129
1,-38.3074,-12.401,6.06637
1,-40.7517,-24.5073,-2.07497
1,-45.0851,-31.8228,-17.5075
1,-51.0187,-32.8772,-26.6122
1,4.70557,-1.71139,1.27052
1,3.76262,-1.57024,1.31424
1,4.86253,-2.41055,0.133935
1,4.97262,-1.19333,0.271958
1,4.47556,2.02309,-1.08902
1,3.82079,2.59076,-1.29586
1,3.86,-2.45463,1.51885
1,-4.2398,3.14466,-1.71513
1,-5.59389,-4.95864,1.48461
1,-5.62499,-4.31729,0.61361
1,-4.79854,1.59504,-1.34686
1,-4.17984,2.62642,0.592403
1,-4.02125,3.03157,2.10523
1,65.977,-20.994,-0.195833
1,68.9242,-15.2316,-4.75158
1,77.6714,-12.4603,0.740512
1,76.8274,-15.0618,-13.4482
1,74.5902,-26.9726,-15.7514
1,73.5486,-29.5861,-13.0232
1,70.469,-34.6231,-0.658134
1,62.2232,-40.9562,-11.3505
1,60.0952,-25.0236,-14.2297
1,62.5343,-14.0942,-0.763118
1,63.6562,-14.577,7.47363
1,59.9582,-18.6789,-3.50921
1,54.683,-28.9551,-19.1737
1,54.6542,-43.2821,-25.9843
1,62.5741,-46.7205,-25.091
1,74.4835,-35.6315,-17.8233
1,78.0342,-24.5455,2.8261
1,55.8613,-50.8224,-18.6055
1,-29.0543,25.7748,-1.37546
1,22.3957,-22.0801,1.98662
1,63.022,-49.1108,-28.075
1,82.681,-28.2673,-14.0494
1,74.581,-22.6633,-11.1689
1,-51.6884,40.1613,-35.2406
1,-57.1045,45.7118,-32.5331
1,82.2756,-30.5849,-17.819
1,70.2276,-24.1051,-12.5952
1,-46.3218,31.7531,-31.6199
1,-64.3347,-36.3693,30.833
1,78.9904,-35.8746,-16.3339
1,82.637,-12.6724,5.59137
1,67.174,-28.5179,-8.93848
1,-66.0475,34.6503,-31.4612
1,83.4229,-38.9123,-8.95698
1,80.1214,-11.2401,4.99078
1,66.0206,-28.5032,-8.34288
1,61.1775,-51.374,-14.3017
1,92.1669,-31.8416,3.08951
1,66.7963,-31.0737,-6.22477
1,-52.5636,35.6097,-16.81
1,-52.4901,-26.8285,20.4981
1,60.6684,-46.343,-9.31176
1,90.5793,-32.9094,4.68816
1,67.0805,-34.768,-1.41536
1,-55.7946,49.7433,-9.159
1,-50.7966,23.9951,-0.597934
1,38.7933,-32.2903,-6.75918
1,62.5151,-19.8723,-12.0141
1,86.6858,-28.4826,1.02266
1,98.734,-27.9372,11.5037
1,59.3348,-33.391,2.63735
1,59.1055,-45.6644,-0.0842247
1,55.8546,-47.7164,0.749376
1,57.5665,-42.6638,4.14869
1,66.5614,-33.1283,8.39492
1,81.26,-19.7585,11.3489
1,96.5828,10.7514,-6.58949
1,104.414,12.4621,-3.85601
1,43.3107,-25.5758,5.0059
1,50.8115,-29.1865,7.02809
1,58.3191,-27.0862,10.7493
1,67.2561,-21.635,14.5387
1,77.1669,17.8508,-13.1869
1,46.2442,-7.49339,4.14289
1,43.2983,-16.5128,0.37041
1,38.1716,-15.3011,12.7112
1,47.174,6.87503,3.75549
1,43.0248,-9.81036,1.4528
1,37.4615,-20.4234,-2.9726
1,27.2738,2.12896,0.298156
1,44.8656,14.1805,-2.56699
1,45.0657,10.4002,-0.503808
1,43.0722,2.82552,-1.93845
1,37.0543,-13.5051,-2.64032
1,30.5912,-23.2528,-5.54367
1,27.8683,2.68502,-0.726803
1,44.29,13.0465,-1.40245
1,45.2645,12.4806,-0.81101
1,45.1982,9.125,-0.828792
1,43.9247,6.17952,-2.79079
1,40.7216,-7.38623,2.2691
1,27.7067,-24.9836,-7.87674
1,28.7949,2.19046,0.0816908
1,42.9319,9.90427,-2.56578
1,42.4335,11.3902,-4.97181
1,41.9178,11.55,-4.92002
1,41.0338,8.27302,-2.71963
1,39.5366,3.32384,-1.15365
1,37.6914,-5.38887,3.638
1,33.5321,-10.7326,1.27007
1,-26.4722,18.2195,-12.281
1,30.0527,-1.50709,0.545269
1,40.7094,6.47315,-4.09597
1,38.5375,-10.8329,7.20616
1,35.3919,-16.3384,5.00168
1,31.423,-18.3796,0.635541
1,-27.8813,-21.0871,-9.42539
1,32.1343,-4.52819,-1.14149
1,40.2838,-8.97029,7.07324
1,39.7686,-10.5954,2.64531
1,38.1605,-11.9539,3.02235
1,36.4218,-14.3323,7.17776
1,34.1793,-18.4304,7.54351
1,30.3171,-24.1792,2.00493
1,-29.0737,25.6345,-3.39357
1,-32.5466,21.8094,-5.24115
1,-35.2808,17.6538,-8.55528
1,-37.1452,-15.7201,6.69679
1,-37.8268,-24.0968,-10.8599
1,-37.9695,-29.18,-23.2846
1,-4.65353,1.5736,0.537365
1,2.39805,-1.61183,0.11137
1,2.87064,-2.39775,0.900047
1,-3.902,2.90401,0.876943
1,-5.39795,2.55873,-2.10293
1,-6.91502,-5.42751,-0.00233944
1,-7.88362,-5.07993,-2.37661
1,-6.81271,-3.03783,-1.91643
1,-5.52904,-2.60685,0.660707
1,-4.7869,-2.32125,2.31793
1,61.6722,-29.0615,-11.0504
1,63.5825,-16.1203,-10.9841
1,67.4146,-9.51475,1.0158
1,70.0921,-9.42476,4.58918
1,68.8111,-13.218,-3.3862
1,64.8834,-21.6218,-12.1239
1,62.4122,-30.5272,-17.2661
1,62.7079,-32.3005,-17.5019
1,62.8463,-24.7508,-13.0651
1,59.185,-38.4737,-20.6901
1,49.555,-44.3518,-26.9204
1,46.7925,-34.4381,-15.5128
1,47.8731,-25.8192,0.259365
1,46.9872,-19.7933,-1.23397
1,43.6,-23.1878,-8.71706
1,42.1953,-35.0476,-12.1088
1,45.8711,-43.6275,-17.6882
1,54.5595,-45.1024,-22.4934
1,65.3206,-36.5258,-21.319
1,67.5283,-21.9973,-13.2252
1,68.6477,-19.0887,-17.7997
1,53.0402,-42.0042,-31.4818
1,62.1022,-43.2956,-22.6489
1,76.39,-22.425,-15.7862
1,69.8429,-23.8804,-12.5169
1,51.189,-37.2499,-26.9153
1,55.293,-48.8042,-25.8109
1,79.2618,-23.3407,-15.7834
1,70.3627,-23.5164,-7.42693
1,51.6761,-31.8471,-17.6366
1,58.3513,-52.139,-25.7467
1,81.3109,-26.5725,-11.2531
1,70.4258,-21.388,-5.28738
1,53.4661,-30.8752,-14.1151
1,-62.1363,41.597,-30.3362
1,74.2742,-40.9371,-16.3762
1,68.9208,-22.5517,-3.12947
1,56.9628,-36.6496,-10.6549
1,-59.88,-37.6455,24.4431
1,-49.7521,47.1577,-30.1918
1,73.9979,-38.8403,-15.5404
1,85.5877,-25.2737,-2.87127
1,60.8919,-37.1732,-4.07228
1,53.1099,-47.3315,-5.80637
1,-52.022,48.4228,-3.97506
1,-52.0121,47.8856,-1.68835
1,51.6489,-46.8346,-3.71825
1,61.2861,-35.4517,-11.2171
1,75.363,-21.5539,-20.4198
1,87.6468,-25.677,-8.38958
1,88.7928,-21.8215,1.65328
1,58.3701,-29.4124,1.78653
1,61.7835,-33.6318,1.73869
1,66.4694,-33.3161,2.39787
1,74.0107,-28.515,4.65517
1,82.946,-20.0975,6.21402
1,90.0128,-10.4396,3.78141
1,43.5542,-15.2065,-3.42498
1,44.7691,-8.20586,-0.291783
1,44.609,-13.7726,-4.08423
1,42.4923,-17.4113,-5.68618
1,15.334,-1.62053,1.2972
1,46.7908,-7.0159,2.42617
1,48.5899,-10.8925,-0.0660427
1,47.3465,-14.7863,-5.29768
1,44.244,-18.869,-6.89304
1,15.8943,3.32574,0.63493
1,46.5783,3.89689,-3.55606
1,49.5096,-7.29787,4.77082
1,50.7526,-10.184,2.41337
1,47.9883,-15.2044,-3.2756
1,43.496,-20.6442,-6.16902
1,16.1584,2.51942,0.246826
1,37.4453,-11.9061,-0.130229
1,38.4351,-12.0934,-5.17699
1,40.1268,-13.8409,-4.03758
1,41.8839,-15.2362,-1.67758
1,40.1984,-15.8107,-4.31254
1,33.5173,-17.4765,-11.9455
1,26.5788,-22.3218,-14.7898
1,16.6284,-3.43551,-0.439524
1,32.4062,-12.0646,5.47477
1,33.399,-15.866,3.65411
1,33.584,-20.6873,-3.56764
1,34.0038,-24.2913,-8.95333
1,35.7482,-26.8594,-7.48114
1,36.2227,-29.0751,-5.18934
1,-31.09,30.494,-8.22768
1,-32.3793,20.1025,-16.8924
1,-32.9869,-23.4734,11.8326
1,-3.88503,0.355416,0.0675458
1,-4.28362,3.64287,0.403096
1,-4.56158,3.75651,-1.90232
1,-5.88556,-4.14154,0.191423
1,-7.32685,-4.11511,-3.33388
1,-6.61815,-4.32401,-2.07394
1,-5.81067,-3.64596,0.34657
1,-5.11467,-3.14503,2.11855
1,62.8246,-14.1191,-6.9081
1,58.4788,-19.5238,-11.1682
1,51.2171,-28.0874,-18.8561
1,53.424,-25.0558,-8.28412
1,56.988,-20.6739,0.659586
1,58.429,-16.0999,-3.22372
1,57.2077,-18.3031,-7.40571
1,56.0527,-25.9051,-7.98895
1,56.4483,-31.3682,-11.2754
1,57.474,-31.0152,-14.7218
1,56.6963,-23.657,-14.7703
1,52.9082,-29.7576,-22.1793
1,48.2404,-36.6061,-19.5673
1,46.2359,-37.7745,-7.14122
1,44.5092,-36.6017,-2.81386
1,40.6631,-32.8226,-12.1854
1,37.4282,-30.238,-20.8553
1,38.3964,-37.8,-15.935
1,44.7446,-42.4943,-12.8513
1,54.1537,-39.4398,-12.9079
1,62.3697,-28.7553,-12.5309
1,55.8211,-25.6325,-19.4875
1,48.703,-35.1793,-15.9625
1,-41.4048,41.1514,-8.45055
1,-48.7695,46.593,-19.3943
1,62.6827,-32.7252,-14.6869
1,58.7654,-19.4827,-12.3557
1,49.6121,-25.7832,-16.332
1,-38.7453,37.7558,-15.1226
1,-57.1573,46.4275,-26.0727
1,65.1354,-36.0425,-17.752
1,60.6119,-18.2196,-8.99143
1,51.1169,-26.2843,-14.9491
1,-42.9785,39.2106,-16.1223
1,57.8545,-47.7337,-24.4545
1,71.6402,-29.737,-14.1339
1,60.3889,-21.8312,-5.47778
1,54.7173,-33.3417,-8.2854
1,47.7928,-45.7479,-8.78691
1,-55.436,41.2255,-10.8099
1,-60.4995,36.7762,-18.5241
1,-58.4994,37.768,-28.6971
1,-50.1612,45.9009,-33.5971
1,60.2231,-40.7034,-26.8874
1,72.8118,-29.3045,-15.9692
1,58.2826,-29.1963,-2.43677
1,59.7396,-35.3662,-2.73702
1,62.0651,-37.4138,-1.95133
1,64.9771,-36.0378,-4.85983
1,69.5812,-30.4053,-12.2348
1,75.224,-21.6686,-19.0203
1,77.7703,-20.4385,-11.9115
1,43.9339,-9.82047,-3.32339
1,48.9864,-8.65715,-5.49748
1,50.338,-11.3274,-5.7691
1,57.6653,-8.70446,0.644623
1,58.0483,-13.3043,-0.88616
1,42.8528,-9.30936,-0.786726
1,49.6595,-8.24077,1.89075
1,54.5375,-7.17592,-0.446593
1,55.2633,-9.60032,-5.361
1,53.5911,-15.2668,-6.2236
1,7.72735,-3.07925,0.318195
1,30.0919,-16.3865,-6.59934
1,34.3432,-18.4236,-9.47336
1,40.9444,-19.8392,-4.55708
1,47.5983,-20.8746,0.282136
1,50.1622,-22.359,-2.05693
1,47.8185,-23.8226,-10.8157
1,43.8381,-24.816,-17.2357
1,0.981113,-0.911238,-0.461664
1,-4.27606,-3.88497,-0.615192
1,-4.28529,-2.04488,0.642565
1,-3.86738,1.85724,-1.24373
1,56.5236,-16.563,-2.97094
1,54.1553,-19.9819,-5.18244
1,46.0069,-21.7163,-9.1196
1,49.3497,-22.9772,-2.25005
1,51.6436,-24.304,-1.63703
1,51.1739,-23.4542,-10.0065
1,49.5395,-20.6698,-16.7101
1,49.5133,-26.0363,-10.4027
1,51.8014,-28.7029,-6.09497
1,53.5652,-24.9309,-4.54387
1,49.9825,-24.5138,-7.79457
1,50.3231,-28.4053,-4.32243
1,47.499,-32.7541,-7.30334
1,42.8006,-37.1978,-17.8238
1,39.4875,-38.9266,-27.2624
1,-41.2485,39.9733,-25.8906
1,45.0345,-40.3969,-18.3327
1,52.0283,-31.6896,-11.3015
1,52.552,-18.5751,-8.79324
1,50.0334,-28.1231,-9.9663
1,43.7795,-38.8059,-14.4371
1,-49.2467,37.0611,-23.9621
1,-51.7014,43.0539,-27.3291
1,52.8846,-37.84,-18.3435
1,53.1587,-15.7581,-9.63217
1,50.2667,-29.0115,-11.9816
1,44.8632,-43.3806,-15.4551
1,-54.2779,39.2379,-23.1644
1,-58.6932,36.7366,-31.1443
1,-55.2475,39.6889,-32.9573
1,48.5243,-45.209,-26.6622
1,58.1651,-32.3789,-17.7314
1,52.4708,-18.7247,-4.99706
1,53.2733,-28.7427,-6.72227
1,52.3092,-37.1363,-8.9805
1,50.4434,-41.8965,-15.3524
1,50.4579,-41.2895,-23.0509
1,53.9393,-35.7475,-25.3524
1,59.4545,-28.0306,-19.5132
1,62.4546,-23.3016,-4.51012
1,64.0839,-21.0926,-10.5859
1,64.4917,-16.7513,-14.455
1,58.7228,-9.08986,0.464594
1,52.5064,-13.9253,0.637402
1,55.4615,-14.9724,-6.69767
1,55.1261,-15.9393,-10.8826
1,47.038,-20.8121,-4.61795
1,46.5491,-25.2499,-12.1956
1,45.1699,-27.1959,-18.8529
1,44.7608,-27.0874,-18.2892
1,45.6349,-25.1281,-11.9962
1,46.5153,-24.521,-8.95652
1,44.1546,-31.756,-15.9957
1,42.2222,-37.4661,-22.5962
1,42.6497,-38.6124,-23.4873
1,45.0968,-33.2197,-18.7369
1,46.8752,-26.3439,-10.3164
1,45.5275,-33.9885,-15.6988
1,44.1492,-36.9533,-20.9357
1,44.8269,-34.4124,-21.5917
1,47.2612,-27.8191,-16.9704
1,49.2523,-25.7341,-10.9219
1,49.3598,-25.4461,-15.7162
1,49.5628,-21.4944,-15.9194
1,40.0768,-20.9768,-13.1724
1,39.2328,-22.3855,-13.6403
1,1.45499,1.35276,-1.11348
1,-2.62332,2.47414,1.13699
1,3.49872,1.1247,-0.8569
1,3.3845,2.49324,0.492762
1,3.51621,0.935249,0.492366
1,3.55085,0.749572,-0.234036
1,4.41467,-0.953814,0.838094
1,3.2654,-2.50251,0.467223
1,-3.71917,-0.568486,0.225278
1,-4.58535,-1.72944,0.41146
1,-4.17448,1.5262,-0.377815
1,2.91622,-2.47561,0.607907
1,2.86692,1.34076,-0.849896
1,2.35775,1.62952,-0.293604
1,2.2602,-0.891651,0.446547
1,-2.95371,2.14759,0.734159
1,3.12417,-2.01124,1.17138
1,3.4043,3.29272,1.31505
1,6.76882,2.50911,0.853523
1,3.99824,2.61378,-1.46647
1,3.35362,-3.31067,0.890702
1,3.51337,-1.71105,0.959374
1,3.25829,1.17598,0.159253
1,2.53187,1.56557,-1.06042
1,1.46749,-1.04391,0.745436
1,-2.94391,1.65299,0.595476
1,-2.57729,1.79835,0.54169
1,1.90076,-1.02686,0.614856
1,2.27231,-1.35126,0.481862
1,2.43222,-1.76163,0.723883
1,3.90193,-2.16946,1.04048
1,4.73593,-2.40996,0.87474
1,2.74496,-2.09627,0.780813
1,-2.04033,1.82881,-0.0896857
1,-3.14284,2.67459,0.237433
1,-3.46928,3.1069,0.889874
1,2.90594,-2.80239,0.765872
1,2.74347,-1.2447,0.26468
1,2.643,0.175369,-0.022508
1,2.21504,-1.52622,1.27979
1,-3.14651,2.02496,1.42516
1,1.91446,-0.712877,0.540136
1,4.15186,2.14914,-0.656761
1,4.84097,2.47424,-0.906608
1,2.92184,2.07099,-1.06711
1,2.94824,-1.2443,0.564959
1,2.71446,-0.575254,0.0620504
1,2.51055,0.882335,-0.778572
1,1.56867,-1.41188,0.702865
1,-3.17432,1.45598,-0.635549
1,-4.78101,1.50558,-1.28615
1,-4.33247,1.57375,-0.660029
1,-3.13423,1.54884,0.0858462
1,-2.08462,1.62778,-0.0805878
1,2.22928,-1.57456,0.986239
1,4.0842,1.41712,-0.711382
1,4.49848,1.54515,-0.0870174
1,3.328,1.85619,-0.220755
1,2.62501,1.50044,-0.516955
1,2.95724,-1.3395,0.787034
1,3.03638,-2.65124,0.57574
1,2.91361,-2.60917,0.372438
1,2.7045,-1.11137,0.637824
1,2.26387,-0.624439,0.238677
1,-2.35908,1.66154,-1.38239
1,-4.2101,1.57056,-1.53507
1,-4.04519,2.01824,0.864348
1,2.36932,1.96996,-1.94889
1,2.15218,1.08852,-0.448656
1,2.28416,-1.09587,0.392603
1,2.19743,-0.994673,-0.0466864
1,2.26412,-0.768871,0.0213693
1,1.6676,1.25279,-1.00485
1,-1.73208,1.4114,0.479306
1,-2.61144,1.243,-1.14534
1,-3.74621,1.20062,-0.735235
1,-3.34982,1.19471,0.0608627
1,-2.43427,1.40761,-0.2311
1,1.68599,-1.15597,0.156638
1,1.87772,1.7477,0.634086
1,3.8837,1.91837,0.930795
1,4.73376,2.04199,0.387216
1,4.45967,2.21748,0.0518338
1,3.77265,2.02322,0.527531
1,3.28196,1.26276,0.291581
1,3.02216,-1.42444,0.662269
1,2.60764,-1.81889,-0.12827
1,1.82143,-1.49796,-0.777462
1,-2.60253,1.30178,-0.486388
1,-1.6866,1.30067,-0.708918
1,1.59431,1.2855,-1.2006
1,2.4669,1.42454,-1.10764
1,-1.19339,1.10587,-0.653684
1,-0.905804,0.709603,-0.581042
1,-0.949411,-0.730548,0.552832
1,2.58337,1.27032,-0.676558
1,2.01338,0.977806,-0.559241
1,0.786513,-0.307723,0.136231
1,-1.5815,0.717365,0.188655
1,-2.83797,0.827192,0.137417
1,-3.81356,1.12161,0.202962
1,-3.21431,1.49832,0.736595
1,1.87514,-1.11048,0.834492
1,2.42956,1.06405,0.0958996
1,3.71509,1.51333,-0.152057
1,4.12739,1.77363,0.448012
1,3.50929,1.83256,0.710886
1,2.24434,1.46402,-0.0577868
1,1.62339,-1.04133,0.246676
1,-1.74526,1.15347,-0.397001
1,-1.67018,0.94133,0.140212
1,1.45167,0.704434,-0.26537
1,2.19397,1.33302,0.457807
1,1.83028,1.40716,-0.200424
1,-1.63386,0.697806,0.264821
1,-2.9283,-0.634525,0.148371
1,-3.94675,-0.357671,0.350854
1,-4.79288,-0.416461,0.123438
1,1.37094,-0.575792,0.540603
1,1.7787,1.23677,-0.716825
1,3.03481,0.976019,-0.32739
1,2.73592,0.555354,-0.120249
1,-0.68463,0.253958,0.103889
1,-2.25295,0.358677,0.258757
1,-4.21044,1.0885,0.429282
1,-5.36911,0.880406,0.422282
1,-5.09509,-0.992024,0.721872
1,-4.37374,1.08175,-1.02552
1,-3.79579,1.82102,0.777529
1,-2.54009,2.08858,1.50684
1,1.9411,-1.04194,0.582702
1,1.92593,-0.810705,0.210647
1,1.64008,-1.52297,0.752769
1,-1.37698,1.3121,0.821769
1,1.08677,0.276412,-0.145051
1,1.16416,0.590898,-0.5402
1,1.20145,-1.02607,0.483063
1,-1.62178,1.49926,0.220873
1,1.16031,-0.94295,0.352756
1,-0.896165,0.653635,0.142021
1,-1.22008,1.0146,-0.824923
1,1.29859,-1.09771,-0.847316
1,1.3227,0.665068,-0.62603
1,2.58737,0.897784,-0.41767
1,2.76803,0.391365,-0.312835
1,2.04848,0.135738,-0.13495
1,1.37694,0.759612,-0.109025
1,1.16581,0.549973,-0.542232
1,-2.71361,0.573814,-0.354445
1,-5.06672,-2.32855,0.549538
1,-5.958,-1.77562,0.822339
1,-5.24463,2.02923,0.509814
1,-4.17015,2.90275,1.52724
1,-3.41611,2.40955,0.973667
1,-2.61162,2.21758,0.189754
1,-2.21484,1.76178,0.587944
1,-1.98775,1.33215,0.989531
1,1.8844,-0.836906,0.607967
1,1.8732,1.03225,-0.434823
1,1.85692,-0.46561,0.137448
1,2.93841,-0.797603,-0.274982
1,4.41373,0.376029,0.0182766
1,5.39774,1.20768,0.45479
1,5.979,0.669816,0.405255
1,0.833561,-0.65003,-0.33077
1,-1.32293,1.15169,-0.024665
1,1.49871,-1.32909,0.402152
1,1.98703,1.04013,-0.12165
1,3.90877,0.890908,0.459598
1,3.22602,1.00803,0.570819
1,2.71007,1.15775,0.176099
1,2.60085,-1.16733,0.986183
1,2.40161,-2.11123,0.76462
1,2.26396,-1.0495,0.962455
1,2.93433,1.52087,0.931406
1,3.60199,1.83272,0.6708
1,3.38695,-1.68537,0.988673
1,-4.2409,3.23928,-0.0002648
1,-5.60244,2.6519,-1.04759
1,-5.16691,-1.96709,1.51643
1,-2.4866,-1.0851,0.765812
1,1.58266,-0.842617,0.242833
1,1.30556,-1.05834,0.171097
1,1.56671,-1.19021,-0.634976
1,2.65386,-0.760043,0.723521
1,3.67902,1.29966,-0.0851015
1,3.99448,0.446096,0.26921
1,1.0812,-0.460779,0.331392
1,-1.63123,1.21765,0.280553
1,-1.90645,1.18307,0.294327
1,1.49348,-0.394187,0.3757
1,2.8151,1.18909,0.119925
1,3.88151,1.66706,0.801657
1,4.18653,2.30148,0.648533
1,5.24662,2.40063,-0.443969
1,7.00631,2.38836,-0.970976
1,8.92039,2.52188,-0.423949
1,9.90217,3.01114,0.826011
1,9.59585,4.2297,0.877901
1,8.25034,4.47609,0.0297512
1,6.56816,2.01033,-0.533166
1,5.01741,-2.11119,-1.73105
1,-5.6027,3.04194,-2.34959
1,-7.34576,1.37126,-1.02889
1,-7.06043,0.894833,-0.75627
1,-6.52219,-1.09903,-0.0935941
1,-6.06423,1.35801,-0.955013
1,-5.48022,0.977469,-0.557627
1,-5.16785,0.385945,-0.325817
1,-3.36747,-0.198606,0.0912558
1,-3.02562,0.530614,-0.0654594
1,-3.24128,-0.305507,0.122427
1,-4.09726,-0.977055,0.243768
1,-4.3118,-0.66637,0.549905
1,-2.63716,1.14943,0.519553
1,2.62218,1.48292,0.206139
1,4.55858,2.72094,0.907337
1,6.81091,3.2375,0.0732613
1,9.12456,3.02144,-0.275476
1,11.7228,2.96887,-0.95717
1,13.9153,2.96662,-1.32276
1,15.3712,4.45962,-1.17647
1,15.7802,6.49837,-0.905935
1,14.1998,6.50381,-1.28126
1,10.7128,4.76873,-2.41754
1,6.36791,-2.1536,2.14022
1,2.72257,-1.21614,-0.847059
1,-4.0282,0.683246,-0.57392
1,-5.08001,-0.400378,0.037477
1,-5.72681,1.54926,-0.17953
1,-6.13332,0.731766,-0.697586
1,-5.96821,0.899978,-0.881877
1,-2.02044,0.545211,-0.0340313
1,-2.07219,-0.310986,0.223107
1,-2.21339,-0.453722,0.250252
1,-4.5162,1.88708,0.908697
1,-4.79574,3.56154,1.4717
1,5.68981,-3.55735,0.738031
1,8.6121,-1.91755,-0.0617743
1,12.1678,-1.91209,0.747452
1,15.9526,-3.6072,0.718224
1,18.9685,-5.33121,-1.00647
1,20.5253,-4.26232,-1.63697
1,20.2324,-2.9662,1.67448
1,18.2781,5.23005,-3.28717
1,14.9648,5.84902,-3.33099
1,10.8258,4.68369,-1.91733
1,7.05145,2.78901,-0.318538
1,4.49496,1.12659,0.221721
1,4.37345,0.734408,0.121383
1,4.94998,1.06883,0.732959
1,4.28383,0.899388,0.767892
1,3.14417,0.989157,-0.831148
1,2.60249,1.28542,-1.16263
1,1.9479,-0.670061,0.389856
1,2.1455,0.519463,-0.449814
1,2.36558,-0.437089,-0.118755
1,2.58443,-0.410635,-0.336507
1,2.04598,-1.5165,1.03257
1,-4.61026,3.56575,0.702515
1,-7.20866,6.4496,-0.758619
1,10.7377,-7.49337,-1.17246
1,15.9358,-6.53713,0.5258
1,20.9526,-6.74587,0.73562
1,24.6703,-8.88226,-2.75005
1,26.3078,-10.5641,-5.56991
1,25.2358,-9.30928,-5.59946
1,21.6883,-7.25929,-2.64027
1,16.592,-4.56216,0.839324
1,11.1376,2.81562,-1.52768
1,7.08955,3.29099,0.293606
1,5.27325,2.35033,1.01122
1,5.10471,1.47954,0.627557
1,4.99859,1.35597,0.251696
1,4.49574,1.35339,0.121852
1,3.68531,1.2974,-0.579717
1,2.79781,1.00459,-0.825926
1,-1.51535,1.01214,0.367837
1,-1.67385,1.17254,-0.26555
1,-1.72471,1.3233,-0.923213
1,3.78118,-0.8826,-0.00471281
1,4.79114,-1.03432,0.0577969
1,7.06112,-2.66135,-0.953217
