Name	Activity	SsCH3	SdCH2	SssCH2	SdsCH	SaaCH	SsssCH	SdssC	SaasC	SaaaC	SssssC	SsNH2	SssNH2p	SssNH	SaaNH	SsssNHp	SdsN	SaaN	SsssN	SddsN	SsOH	SdO	SssO	SaaO	SsF	SssS	SsCl	SsBr	SsI	SsCH3_acnt	SdCH2_acnt	SssCH2_acnt	SdsCH_acnt	SaaCH_acnt	SsssCH_acnt	SdssC_acnt	SaasC_acnt	SaaaC_acnt	SssssC_acnt	SsNH2_acnt	SssNH2p_acnt	SssNH_acnt	SaaNH_acnt	SsssNHp_acnt	SdsN_acnt	SaaN_acnt	SsssN_acnt	SddsN_acnt	SsOH_acnt	SdO_acnt	SssO_acnt	SaaO_acnt	SsF_acnt	SssS_acnt	SsCl_acnt	SsBr_acnt	SsI_acnt	x0	x1	x2	xp3	xp4	xp5	xp6	xp7	xp8	xp9	xp10	xc3	xc4	xpc4	xch3	xch4	xch5	xch6	xch7	xch8	xch9	xch10	xv0	xv1	xv2	xvp3	xvp4	xvp5	xvp6	xvp7	xvp8	xvp9	xvp10	xvc3	xvc4	xvpc4	xvch3	xvch4	xvch5	xvch6	xvch7	xvch8	xvch9	xvch10	SHsOH	SHsNH2	SHssNH	SHother	Hmax	Gmax	Hmin	Gmin	Hmaxpos	SHBint2	SHBint3	SHBint4	SHBint5	SHBint2_Acnt	SHBint3_Acnt	SHBint4_Acnt	SHBint5_Acnt	SHBint6_Acnt	SHBint7_Acnt	SHBint8_Acnt	SHBint9_Acnt	SHBint10_Acnt	k0	k1	k2	k3	ka1	ka2	ka3	LogP	LD50	fw	nvx	nelem	nrings	ncirc	phia	knotp	knotpv	numHBa	numHBd	SHHBd	SHBa	Qs	Qsv	Qv	ABSQ	ABSQon	MaxHp	MaxNeg	MaxQp	Polarizability	Chiral_Flag
YUN165H_GH	9.630000e+01	1.652100e+00	0.000000e+00	1.209550e+01	0.000000e+00	9.965900e+00	5.203400e+00	-1.720000e-02	2.214900e+00	2.031600e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.336700e+00	0.000000e+00	1.842900e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.325350e+01	5.689100e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.648300e+00	0.000000e+00	1.000000e+00	0.000000e+00	9.000000e+00	0.000000e+00	5.000000e+00	6.000000e+00	1.000000e+00	3.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	7.400000e+01	4.515880e+01	4.536610e+01	4.936530e+01	5.671710e+01	6.478480e+01	6.197180e+01	6.447000e+01	6.177360e+01	5.701480e+01	5.774100e+01	7.987800e+00	0.000000e+00	2.642530e+01	0.000000e+00	0.000000e+00	0.000000e+00	-4.685000e-01	0.000000e+00	-1.482000e-01	0.000000e+00	-4.110000e-02	9.625930e+01	5.605060e+01	5.568340e+01	6.016710e+01	6.833230e+01	7.688670e+01	7.287190e+01	7.539840e+01	7.208650e+01	6.753400e+01	6.729820e+01	9.928200e+00	0.000000e+00	3.294080e+01	0.000000e+00	0.000000e+00	0.000000e+00	-4.201000e-01	0.000000e+00	-1.482000e-01	0.000000e+00	-2.790000e-02	0.000000e+00	0.000000e+00	1.906400e+00	1.844500e+01	1.906400e+00	1.325350e+01	5.037000e-01	-1.720000e-02	1.906400e+00	2.526630e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.334830e+01	2.246310e+01	9.223100e+00	4.182000e+00	2.127580e+01	8.500300e+00	3.788300e+00	4.302200e+00	1.415900e+00	4.984832e+02	3.200000e+01	5.000000e+00	6.000000e+00	1.100000e+01	5.651600e+00	-1.843740e+01	-2.301270e+01	3.000000e+00	1.000000e+00	1.906400e+00	2.227930e+01	1.306150e+01	9.779000e-01	1.352100e+00	4.398600e+00	1.352400e+00	2.206000e-01	-4.381000e-01	2.379000e-01	1.617100e+01	0.000000e+00
YUN168H_GH	1.356000e+02	3.334700e+00	0.000000e+00	3.019500e+00	0.000000e+00	2.157660e+01	0.000000e+00	0.000000e+00	8.511800e+00	2.795200e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.601500e+00	1.535500e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.113170e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.576800e+00	0.000000e+00	2.000000e+00	0.000000e+00	3.000000e+00	0.000000e+00	1.000000e+01	0.000000e+00	0.000000e+00	8.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	6.800000e+01	4.077510e+01	3.996430e+01	4.267570e+01	4.812160e+01	5.104830e+01	4.811810e+01	4.853900e+01	5.032220e+01	5.221200e+01	5.087080e+01	6.739300e+00	0.000000e+00	2.191410e+01	0.000000e+00	0.000000e+00	-8.580000e-02	-2.624000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.251000e-01	9.825930e+01	5.716340e+01	5.529120e+01	5.922700e+01	6.615090e+01	6.933790e+01	6.495910e+01	6.560450e+01	6.780090e+01	7.009350e+01	6.816580e+01	9.243000e+00	0.000000e+00	3.070280e+01	0.000000e+00	0.000000e+00	-5.100000e-02	-1.826000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-9.000000e-02	0.000000e+00	0.000000e+00	1.937800e+00	1.911950e+01	1.937800e+00	5.636400e+00	8.097000e-01	7.124000e-01	1.937800e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.130330e+01	2.182530e+01	9.469400e+00	4.446100e+00	1.966980e+01	8.097900e+00	3.673500e+00	3.074300e+00	2.012600e+00	4.643817e+02	3.000000e+01	5.000000e+00	5.000000e+00	9.000000e+00	5.309500e+00	-1.517490e+01	-2.145980e+01	2.000000e+00	1.000000e+00	1.937800e+00	1.473320e+01	1.151580e+01	9.383000e-01	1.305100e+00	4.011700e+00	1.259700e+00	2.047000e-01	-3.770000e-01	2.481000e-01	1.230100e+01	0.000000e+00
YUN169H_GH	6.007000e+03	4.996400e+00	0.000000e+00	3.789500e+00	0.000000e+00	2.111150e+01	2.274000e-01	0.000000e+00	1.179450e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.636500e+00	1.496700e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.682930e+01	0.000000e+00	0.000000e+00	0.000000e+00	6.548100e+00	7.181200e+00	0.000000e+00	3.000000e+00	0.000000e+00	4.000000e+00	0.000000e+00	1.000000e+01	1.000000e+00	0.000000e+00	1.200000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	0.000000e+00	8.400000e+01	4.983800e+01	4.827810e+01	4.993690e+01	5.441280e+01	5.927820e+01	5.881720e+01	5.887140e+01	6.035180e+01	6.191690e+01	6.463970e+01	8.324900e+00	0.000000e+00	2.556970e+01	0.000000e+00	0.000000e+00	-8.580000e-02	-1.999000e-01	-5.670000e-02	0.000000e+00	0.000000e+00	0.000000e+00	1.192963e+02	6.843160e+01	6.528950e+01	6.774280e+01	7.312720e+01	7.845210e+01	7.676880e+01	7.689680e+01	7.828480e+01	7.992680e+01	8.328590e+01	1.113370e+01	0.000000e+00	3.498250e+01	0.000000e+00	0.000000e+00	-5.100000e-02	-1.327000e-01	-4.910000e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.973600e+00	2.300750e+01	1.973600e+00	6.548100e+00	8.064000e-01	2.274000e-01	1.973600e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	5.882770e+01	2.949090e+01	1.332000e+01	6.746000e+00	2.774540e+01	1.214840e+01	6.033400e+00	3.992500e+00	1.945500e+00	6.618408e+02	3.800000e+01	6.000000e+00	5.000000e+00	6.000000e+00	8.870100e+00	-1.724480e+01	-2.384880e+01	4.000000e+00	1.000000e+00	1.973600e+00	2.701390e+01	1.382430e+01	9.414000e-01	1.330700e+00	5.036700e+00	1.630200e+00	2.041000e-01	-3.770000e-01	2.425000e-01	1.995100e+01	1.000000e+00
YUN170EA_P_GM	1.691000e+02	3.328900e+00	0.000000e+00	4.610400e+00	0.000000e+00	1.634240e+01	5.148000e-01	0.000000e+00	6.980500e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.588800e+00	1.583500e+00	0.000000e+00	4.306800e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.109410e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.566500e+00	0.000000e+00	2.000000e+00	0.000000e+00	4.000000e+00	0.000000e+00	8.000000e+00	1.000000e+00	0.000000e+00	7.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	6.200000e+01	3.637620e+01	3.449790e+01	3.579830e+01	3.862270e+01	3.729650e+01	3.386710e+01	3.297890e+01	3.175330e+01	3.090940e+01	3.102550e+01	5.501200e+00	0.000000e+00	1.765370e+01	0.000000e+00	0.000000e+00	-1.716000e-01	-1.432000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.025930e+01	5.101850e+01	4.751230e+01	4.931820e+01	5.270140e+01	5.077640e+01	4.564900e+01	4.463430e+01	4.277930e+01	4.128220e+01	4.126270e+01	7.463800e+00	0.000000e+00	2.444520e+01	0.000000e+00	0.000000e+00	-1.309000e-01	-8.810000e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.922400e+00	1.767310e+01	1.922400e+00	5.616400e+00	6.258000e-01	5.148000e-01	1.922400e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.052040e+01	2.124040e+01	9.871300e+00	4.854900e+00	1.948490e+01	8.675100e+00	4.141400e+00	4.512000e+00	3.645400e+00	4.433634e+02	2.800000e+01	5.000000e+00	4.000000e+00	4.000000e+00	6.036900e+00	-1.215240e+01	-1.698140e+01	3.000000e+00	1.000000e+00	1.922400e+00	1.898970e+01	1.053130e+01	9.403000e-01	1.316400e+00	4.094900e+00	1.575100e+00	2.050000e-01	-3.770000e-01	2.492000e-01	1.268800e+01	1.000000e+00
YUN171H_GH	5.120000e+01	6.818500e+00	0.000000e+00	3.248000e+00	0.000000e+00	2.296760e+01	4.185000e-01	0.000000e+00	8.749900e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.677000e+00	1.586200e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.267490e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.609400e+00	0.000000e+00	4.000000e+00	0.000000e+00	3.000000e+00	0.000000e+00	1.300000e+01	1.000000e+00	0.000000e+00	9.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	8.200000e+01	4.863880e+01	4.732080e+01	5.057740e+01	5.632590e+01	6.138780e+01	5.983920e+01	6.246250e+01	6.444180e+01	6.590660e+01	6.636890e+01	8.088400e+00	0.000000e+00	2.691110e+01	0.000000e+00	0.000000e+00	-8.580000e-02	-2.691000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-3.930000e-02	1.182593e+02	6.640760e+01	6.286130e+01	6.624400e+01	7.196860e+01	7.657780e+01	7.439740e+01	7.788310e+01	8.019430e+01	8.185620e+01	8.293790e+01	1.068930e+01	0.000000e+00	3.546290e+01	0.000000e+00	0.000000e+00	-5.100000e-02	-2.190000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-3.570000e-02	0.000000e+00	0.000000e+00	1.965900e+00	2.394630e+01	1.965900e+00	5.744700e+00	3.935000e-01	-6.412000e-01	1.965900e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.681930e+01	2.852590e+01	1.310940e+01	6.189200e+00	2.625520e+01	1.157660e+01	5.309700e+00	3.906700e+00	6.016500e+00	5.685308e+02	3.700000e+01	5.000000e+00	5.000000e+00	6.000000e+00	8.214800e+00	-1.882280e+01	-2.477360e+01	4.000000e+00	1.000000e+00	1.965900e+00	2.635190e+01	1.405310e+01	9.666000e-01	1.360100e+00	5.399700e+00	1.991000e+00	2.049000e-01	-3.770000e-01	2.512000e-01	1.694500e+01	1.000000e+00
YUN172H_GH	3.729000e+02	6.636300e+00	0.000000e+00	3.350800e+00	0.000000e+00	1.232480e+01	1.813000e-01	0.000000e+00	9.413900e+00	0.000000e+00	0.000000e+00	6.268200e+00	0.000000e+00	0.000000e+00	3.576700e+00	1.420700e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.217510e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.568800e+00	0.000000e+00	4.000000e+00	0.000000e+00	4.000000e+00	0.000000e+00	6.000000e+00	1.000000e+00	0.000000e+00	1.000000e+01	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	7.200000e+01	4.262120e+01	4.163700e+01	4.419010e+01	4.806850e+01	5.080890e+01	4.836880e+01	4.781120e+01	4.692710e+01	4.681710e+01	4.592400e+01	7.403700e+00	0.000000e+00	2.402870e+01	0.000000e+00	0.000000e+00	-8.580000e-02	-1.888000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-3.930000e-02	1.082593e+02	6.059710e+01	5.806660e+01	6.153250e+01	6.609240e+01	6.872090e+01	6.529000e+01	6.440470e+01	6.277440e+01	6.220300e+01	6.109440e+01	1.036620e+01	0.000000e+00	3.394640e+01	0.000000e+00	0.000000e+00	-5.100000e-02	-1.380000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-3.060000e-02	0.000000e+00	1.569000e+00	1.959400e+00	1.800350e+01	1.959400e+00	6.268200e+00	7.903000e-01	1.813000e-01	1.959400e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.011100e+01	2.607410e+01	1.182310e+01	5.555600e+00	2.425110e+01	1.058570e+01	4.844000e+00	4.769200e+00	3.858300e+00	5.174428e+02	3.300000e+01	5.000000e+00	4.000000e+00	5.000000e+00	7.779300e+00	-1.662500e+01	-2.358020e+01	5.000000e+00	2.000000e+00	3.528400e+00	3.202000e+01	1.157900e+01	9.304000e-01	1.323800e+00	5.488900e+00	2.323800e+00	2.048000e-01	-3.770000e-01	2.493000e-01	1.501000e+01	1.000000e+00
YUN173H_GH	2.620000e+01	8.996900e+00	0.000000e+00	2.858000e+00	0.000000e+00	1.246890e+01	4.934000e-01	0.000000e+00	9.775800e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.593400e+00	1.511000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.214600e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.573300e+00	0.000000e+00	5.000000e+00	0.000000e+00	3.000000e+00	0.000000e+00	6.000000e+00	1.000000e+00	0.000000e+00	1.000000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	7.000000e+01	4.150490e+01	4.044080e+01	4.204000e+01	4.548720e+01	4.851730e+01	4.541110e+01	4.498990e+01	4.515350e+01	4.423570e+01	4.227970e+01	7.175600e+00	0.000000e+00	2.202720e+01	0.000000e+00	0.000000e+00	-8.580000e-02	-1.888000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-3.930000e-02	1.042593e+02	5.892050e+01	5.643650e+01	5.870270e+01	6.268660e+01	6.554960e+01	6.113510e+01	6.043790e+01	6.025810e+01	5.870590e+01	5.620410e+01	1.005350e+01	0.000000e+00	3.137140e+01	0.000000e+00	0.000000e+00	-5.100000e-02	-1.380000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-3.060000e-02	0.000000e+00	0.000000e+00	1.945100e+00	1.746560e+01	1.945100e+00	5.639700e+00	6.232000e-01	4.934000e-01	1.945100e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.816480e+01	2.510370e+01	1.116000e+01	5.482000e+00	2.332260e+01	9.969600e+00	4.775000e+00	5.217000e+00	1.796900e+00	5.024282e+02	3.200000e+01	5.000000e+00	4.000000e+00	5.000000e+00	7.266200e+00	-1.485160e+01	-2.131790e+01	4.000000e+00	1.000000e+00	1.945100e+00	2.573940e+01	1.172520e+01	9.733000e-01	1.385500e+00	4.866500e+00	1.997800e+00	2.048000e-01	-3.770000e-01	2.482000e-01	1.462300e+01	1.000000e+00
YUN174H_GH	2.630000e+01	8.975400e+00	0.000000e+00	2.980200e+00	0.000000e+00	1.248070e+01	3.526000e-01	0.000000e+00	9.782600e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.593400e+00	1.511000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.216750e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.573300e+00	0.000000e+00	5.000000e+00	0.000000e+00	3.000000e+00	0.000000e+00	6.000000e+00	1.000000e+00	0.000000e+00	1.000000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	7.000000e+01	4.155540e+01	4.067090e+01	4.276010e+01	4.607070e+01	4.869610e+01	4.584400e+01	4.477210e+01	4.398440e+01	4.412060e+01	4.301020e+01	7.295900e+00	0.000000e+00	2.318780e+01	0.000000e+00	0.000000e+00	-8.580000e-02	-1.888000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-3.930000e-02	1.042593e+02	5.901360e+01	5.679630e+01	5.962630e+01	6.343140e+01	6.591610e+01	6.184430e+01	6.019320e+01	5.872200e+01	5.853910e+01	5.714940e+01	1.024170e+01	0.000000e+00	3.286720e+01	0.000000e+00	0.000000e+00	-5.100000e-02	-1.380000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-3.060000e-02	0.000000e+00	0.000000e+00	1.945100e+00	1.751840e+01	1.945100e+00	5.639700e+00	6.817000e-01	3.526000e-01	1.945100e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.816480e+01	2.510370e+01	1.116000e+01	5.326500e+00	2.332260e+01	9.969600e+00	4.635900e+00	5.172800e+00	1.869600e+00	5.024282e+02	3.200000e+01	5.000000e+00	4.000000e+00	5.000000e+00	7.266200e+00	-1.589200e+01	-2.262550e+01	4.000000e+00	1.000000e+00	1.945100e+00	2.576090e+01	1.172520e+01	9.733000e-01	1.385500e+00	4.870700e+00	1.997800e+00	2.048000e-01	-3.770000e-01	2.482000e-01	1.462300e+01	1.000000e+00
YUN175H_GH	2.929000e+02	5.080600e+00	0.000000e+00	4.059000e+00	0.000000e+00	1.460320e+01	0.000000e+00	0.000000e+00	9.560300e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.577100e+00	1.527200e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.645550e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.553800e+00	0.000000e+00	3.000000e+00	0.000000e+00	4.000000e+00	0.000000e+00	7.000000e+00	0.000000e+00	0.000000e+00	9.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	6.400000e+01	3.770700e+01	3.599990e+01	3.668840e+01	3.916490e+01	4.144240e+01	3.810120e+01	3.702290e+01	3.666590e+01	3.691490e+01	3.558630e+01	5.923900e+00	0.000000e+00	1.755600e+01	0.000000e+00	0.000000e+00	-8.580000e-02	-1.995000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-4.110000e-02	9.425930e+01	5.333770e+01	5.022390e+01	5.119020e+01	5.402670e+01	5.617180e+01	5.137910e+01	4.961990e+01	4.867720e+01	4.884400e+01	4.724630e+01	8.330100e+00	0.000000e+00	2.506530e+01	0.000000e+00	0.000000e+00	-5.100000e-02	-1.450000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-3.200000e-02	0.000000e+00	0.000000e+00	1.902100e+00	1.683880e+01	1.902100e+00	5.525600e+00	7.732000e-01	8.022000e-01	1.902100e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.240950e+01	2.220310e+01	1.008000e+01	5.086800e+00	2.047190e+01	8.915300e+00	4.378100e+00	4.976300e+00	2.026000e+00	4.583750e+02	2.900000e+01	5.000000e+00	4.000000e+00	5.000000e+00	6.293500e+00	-1.163210e+01	-1.673520e+01	3.000000e+00	1.000000e+00	1.902100e+00	2.003260e+01	1.080260e+01	9.527000e-01	1.342300e+00	4.287400e+00	1.636600e+00	2.045000e-01	-3.807000e-01	2.461000e-01	1.307500e+01	0.000000e+00
YUN176H_GH	8.560000e+01	1.698300e+00	0.000000e+00	5.052000e+00	0.000000e+00	1.828100e+01	2.616000e-01	6.100000e-03	7.147000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.989000e+00	3.568900e+00	1.540500e+00	0.000000e+00	0.000000e+00	1.956700e+00	0.000000e+00	0.000000e+00	1.250620e+01	5.524900e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.551100e+00	0.000000e+00	1.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	9.000000e+00	1.000000e+00	1.000000e+00	7.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	7.000000e+01	4.170930e+01	4.032640e+01	4.216000e+01	4.640450e+01	4.711190e+01	4.256990e+01	4.296910e+01	4.242120e+01	3.976740e+01	4.094430e+01	6.641800e+00	0.000000e+00	2.110210e+01	0.000000e+00	0.000000e+00	-1.559000e-01	-2.163000e-01	0.000000e+00	0.000000e+00	-4.680000e-02	0.000000e+00	1.022593e+02	5.850430e+01	5.636590e+01	5.878580e+01	6.468860e+01	6.461920e+01	5.768470e+01	5.777700e+01	5.636630e+01	5.197290e+01	5.326790e+01	9.469800e+00	0.000000e+00	3.011690e+01	0.000000e+00	0.000000e+00	-9.280000e-02	-1.626000e-01	0.000000e+00	0.000000e+00	-2.950000e-02	0.000000e+00	0.000000e+00	0.000000e+00	3.833100e+00	1.918830e+01	1.939200e+00	1.250620e+01	7.795000e-01	6.100000e-03	1.939200e+00	2.425150e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	0.000000e+00	4.000000e+00	0.000000e+00	4.502810e+01	2.277550e+01	1.009200e+01	4.940100e+00	2.075490e+01	8.781000e+00	4.171300e+00	3.266800e+00	4.364300e+00	4.824000e+02	3.100000e+01	5.000000e+00	5.000000e+00	6.000000e+00	5.879000e+00	-1.446030e+01	-2.064710e+01	4.000000e+00	2.000000e+00	3.833100e+00	2.654570e+01	1.080340e+01	8.525000e-01	1.186000e+00	4.868100e+00	1.724000e+00	2.040000e-01	-4.154000e-01	2.557000e-01	1.307500e+01	0.000000e+00
